"","dob","in_custody","out_custody","decile_score"
"2085",0.39031,0.71719,0.73156,9
"2086",0.59988,0.77011,0.78929,8
"2087",0.44839,0.78713,0.8221,8
"2088",0.58745,0.93673,1,9
"2089",0.59231,0.86597,0.87234,9
"2090",0.47181,0.87094,0.88597,6
"2091",0.39974,0.68788,0.69342,6
"2092",0.37693,0.72019,0.73208,6
"2093",0.62824,0.95561,1,8
"2094",0.43154,0.80338,0.82114,9
"2095",0.51213,0.96274,1,4
"2096",0.32879,0.72672,0.73033,9
"2097",0.57893,0.90875,0.92252,9
"2098",0.68916,0.93744,0.95719,9
"2099",0.70834,0.94878,0.95148,10
"2100",0.58589,0.826,0.85614,8
"2101",0.40113,0.69094,0.6961,7
"2102",0.36338,0.83346,0.84215,9
"2103",0.33709,0.85051,0.85747,8
"2104",0.65526,0.95522,1,8
"2105",0.5713,0.81677,0.82857,8
"2106",0.59666,0.86329,0.87157,8
"2107",0.43613,0.68905,0.69405,8
"2108",0.49074,0.77798,0.78543,10
"2109",0.61032,0.93228,0.95394,8
"2110",0.42665,0.69211,0.69998,2
"2111",0.69714,0.95662,1,10
"2112",0.6723,0.86559,0.88203,9
"2113",0.4187,0.63285,0.65649,9
"2114",0.3681,0.95867,1,8
"2115",0.59887,0.82098,0.86862,6
"2116",0.52016,0.7627,0.76885,6
"2117",0.73191,0.95197,0.96093,10
"2118",0.57912,0.92176,0.92987,2
"2119",0.44618,0.65572,0.66233,9
"2120",0.61701,0.84239,0.85614,9
"2121",0.6402,0.94151,0.94593,5
"2122",0.59575,0.92864,0.93755,9
"2123",0.38501,0.83073,0.83832,7
"2124",0.49708,0.89733,0.91851,6
"2125",0.39509,0.6001,0.6305,3
"2126",0.67763,0.93635,0.94069,7
"2127",0.44435,0.85693,0.87821,8
"2128",0.51579,0.79846,0.80292,3
"2129",0.53907,0.73052,0.73454,10
"2130",0.4823,0.93195,0.93391,6
"2131",0.3572,0.73303,0.73683,8
"2132",0.6996,0.89384,0.92129,9
"2133",0.5109,0.92979,0.94424,9
"2134",0.66837,0.93151,0.93498,10
"2135",0.60827,0.86619,0.90509,8
"2136",0.74825,0.94725,0.9508,9
"2137",0.43299,0.91602,0.92995,6
"2138",0.66903,0.89231,0.90099,8
"2139",0.39799,0.94323,0.94714,5
"2140",0.48956,0.68271,0.6879,10
"2141",0.66883,0.87949,0.92728,7
"2142",0.67331,0.89654,0.90638,8
"2143",0.75257,0.94624,1,8
"2144",0.67555,0.8772,0.88542,6
"2145",0.30904,0.77355,0.7809,10
"2146",0.57024,0.85354,0.86876,9
"2147",0.40821,0.8589,0.8604,8
"2148",0.39009,0.83059,0.83701,3
"2149",0.49227,0.86958,0.87343,9
"2150",0.39957,0.64559,0.6587,7
"2151",0.42285,0.95312,1,3
"2152",0.36676,0.7759,0.80819,6
"2153",0.35988,0.73473,0.73721,3
"2154",0.42099,0.82365,0.83507,6
"2155",0.45686,0.77451,0.79464,10
"2156",0.39957,0.69345,0.69886,7
"2157",0.59406,0.81505,0.82201,7
"2158",0.42137,0.9505,1,5
"2159",0.39031,0.70011,0.7038,9
"2160",0.54103,0.84679,0.85384,9
"2161",0.57983,0.79215,0.81726,4
"2162",0.48118,0.87969,0.89359,10
"2163",0.34029,0.7485,0.75749,8
"2164",0.45014,0.69992,0.7038,1
"2165",0.55825,0.75863,0.76309,6
"2166",0.40853,0.84876,0.85608,9
"2167",0.42345,0.72331,0.72727,9
"2168",0.35523,0.80816,0.81289,7
"2169",0.3955,0.73552,0.73894,5
"2170",0.39974,0.7847,0.7962,6
"2171",0.44618,0.66285,0.67102,9
"2172",0.46774,0.77666,0.78046,7
"2173",0.48257,0.92411,0.93263,6
"2174",0.60747,0.94563,1,4
"2175",0.54527,0.89938,0.91515,10
"2176",0.39968,0.886,0.88682,6
"2177",0.44107,0.81529,0.8227,8
"2178",0.32712,0.67602,0.67963,6
"2179",0.62589,0.947,1,10
"2180",0.47555,0.82177,0.84157,8
"2181",0.70686,0.94738,1,4
"2182",0.71364,0.96036,1,7
"2183",0.49842,0.69705,0.70563,6
"2184",0.37693,0.66498,0.67329,6
"2185",0.57958,0.96192,1,8
"2186",0.43219,0.87589,0.89856,6
"2187",0.29101,0.67561,0.67725,7
"2188",0.57404,0.83865,0.86316,2
"2189",0.55412,0.77852,0.78032,3
"2190",0.39283,0.70643,0.70785,5
"2191",0.33371,0.91282,0.91433,9
"2192",0.54975,0.79366,0.82704,6
"2193",0.60843,0.96173,1,6
"2194",0.53418,0.74333,0.74754,7
"2195",0.505,0.73454,0.74656,9
"2196",0.55226,0.90269,0.92736,10
"2197",0.6805,0.9049,0.91509,5
"2198",0.5274,0.83349,0.8395,7
"2199",0.46285,0.90594,0.9193,3
"2200",0.51661,0.82163,1,7
"2201",0.72844,0.94897,1,3
"2202",0.76213,0.95413,0.9608,8
"2203",0.34209,0.85043,0.88094,7
"2204",0.58136,0.87362,0.89307,10
"2205",0.74448,0.95159,1,10
"2206",0.68632,0.95891,1,10
"2207",0.59698,0.82098,0.83712,10
"2208",0.34029,0.69763,0.7005,8
"2209",0.70279,0.90416,0.90826,9
"2210",0.41482,0.92233,0.92558,7
"2211",0.63261,0.86649,0.87928,5
"2212",0.61094,0.96077,1,8
"2213",0.53418,0.88638,0.89283,7
"2214",0.35234,0.84622,0.85644,4
"2215",0.64534,0.86103,0.8613,9
"2216",0.44435,0.77948,0.79459,8
"2217",0.36338,0.86865,0.88933,9
"2218",0.59892,0.92348,0.93681,8
"2219",0.45913,0.69555,0.78418,10
"2220",0.39269,0.85507,0.86313,4
"2221",0.43189,0.78579,0.79215,4
"2222",0.39283,0.71522,0.78259,5
"2223",0.47192,0.67381,0.67733,7
"2224",0.47325,0.68883,0.7786,7
"2225",0.35655,0.79177,0.81442,8
"2226",0.68984,0.96208,0.96211,9
"2227",0.52726,0.72924,0.763,8
"2228",0.46987,0.82461,0.85346,6
"2229",0.4823,0.82524,0.87318,6
"2230",0.67596,0.90588,0.93913,7
"2231",0.59278,0.83302,0.83783,4
"2232",0.39231,0.83245,0.83821,6
"2233",0.50697,0.79917,0.84349,8
"2234",0.66927,0.88815,0.90168,10
"2235",0.41657,0.68299,0.69036,5
"2236",0.39031,0.77776,0.80174,9
"2237",0.71965,0.95369,1,9
"2238",0.61772,0.87643,0.88141,7
"2239",0.5121,0.83346,0.84237,6
"2240",0.39009,0.8095,0.82043,3
"2241",0.48932,0.73282,0.74637,8
"2242",0.64657,0.89578,0.93014,8
"2243",0.74107,0.94069,1,8
"2244",0.42345,0.82103,0.83453,9
"2245",0.6057,0.88676,0.89375,6
"2246",0.68533,0.88561,0.88971,10
"2247",0.50817,0.85794,0.85794,10
"2248",0.46533,0.78128,0.78128,5
"2249",0.69389,0.957,1,7
"2250",0.70716,0.95274,0.95615,10
"2251",0.68503,0.94184,0.94782,5
"2252",0.3925,0.71716,0.72039,9
"2253",0.37001,0.8816,0.89731,5
"2254",0.49852,0.94968,0.95924,9
"2255",0.66995,0.9461,1,9
"2256",0.63919,0.82098,0.84786,10
"2257",0.58136,0.88466,0.89657,10
"2258",0.5604,0.73626,0.77584,10
"2259",0.39321,0.87873,0.89501,10
"2260",0.52653,0.85909,0.87133,9
"2261",0.57024,0.88753,0.89272,9
"2262",0.63326,0.94413,1,3
"2263",0.54655,0.82939,0.84799,6
"2264",0.75175,0.96025,1,10
"2265",0.40933,0.879,0.87955,6
"2266",0.57431,0.92902,0.93096,10
"2267",0.48011,0.82909,0.82994,7
"2268",0.55934,0.91146,0.9214,9
"2269",0.33464,0.7977,0.7983,9
"2270",0.65903,0.91162,0.9226,10
"2271",0.53907,0.93935,1,6
"2272",0.61887,0.92621,0.9323,9
"2273",0.55366,0.86062,0.86526,4
"2274",0.3572,0.87605,0.88766,8
"2275",0.55382,0.75675,0.76216,5
"2276",0.3325,0.8151,0.83376,6
"2277",0.35499,0.88523,0.89001,10
"2278",0.54942,0.86827,0.88152,10
"2279",0.47227,0.95509,0.96151,7
"2280",0.5872,0.82882,0.85269,9
"2281",0.45686,0.72902,0.73129,10
"2282",0.39009,0.92181,0.92397,3
"2283",0.41736,0.68337,0.68949,2
"2284",0.64089,0.85201,0.86892,10
"2285",0.35988,0.69553,0.69705,3
"2286",0.58966,0.83808,0.87176,7
"2287",0.56854,0.84567,0.86357,7
"2288",0.42665,0.64334,0.65441,2
"2289",0.59655,0.86018,0.87586,6
"2290",0.43618,0.95107,0.95694,7
"2291",0.66766,0.87854,0.891,10
"2292",0.70468,0.93266,0.94143,10
"2293",0.7176,0.92028,0.93211,7
"2294",0.69307,0.95596,1,9
"2295",0.56182,0.94323,1,1
"2296",0.61261,0.86493,0.9102,8
"2297",0.66419,0.85775,0.87053,10
"2298",0.34491,0.69998,0.71588,7
"2299",0.4187,0.82333,0.83062,9
"2300",0.39029,0.75831,0.76377,5
"2301",0.62816,0.87974,0.90676,7
"2302",0.59698,0.95694,1,10
"2303",0.4214,0.72101,0.78278,6
"2304",0.64679,0.94563,0.95528,7
"2305",0.63993,0.85911,0.8646,7
"2306",0.46129,0.75104,0.76535,2
"2307",0.60168,0.94973,0.95197,9
"2308",0.64905,0.94449,0.95227,9
"2309",0.66345,0.95069,0.95779,5
"2310",0.70102,0.94227,0.95102,10
"2311",0.6731,0.8872,0.90517,9
"2312",0.47331,0.9099,0.91864,10
"2313",0.64493,0.94512,0.95279,7
"2314",0.45454,0.90378,0.92389,10
"2315",0.61392,0.85829,0.89132,9
"2316",0.56609,0.89862,0.93192,9
"2317",0.49033,0.92047,0.92465,10
"2318",0.32152,0.55688,0.58923,4
"2319",0.54691,0.82977,0.85196,7
"2320",0.68487,0.92965,0.93588,8
"2321",0.66064,0.95317,0.9579,10
"2322",0.5948,0.95293,1,2
"2323",0.75858,0.9491,1,6
"2324",0.73456,0.944,1,2
"2325",0.69462,0.8899,0.90307,9
"2326",0.59534,0.94419,1,3
"2327",0.32879,0.68042,0.68296,9
"2328",0.72263,0.96194,1,9
"2329",0.32581,0.81606,0.82617,9
"2330",0.35829,0.70342,0.73186,9
"2331",0.45039,0.88583,0.90348,10
"2332",0.45686,0.84832,0.86441,10
"2333",0.61862,0.83608,0.84581,9
"2334",0.64493,0.90979,0.92452,7
"2335",0.59707,0.88332,0.8911,6
"2336",0.75008,0.94667,1,6
"2337",0.48364,0.6835,0.87878,5
"2338",0.3925,0.76292,0.77472,9
"2339",0.61887,0.88395,0.89509,7
"2340",0.50953,0.95733,1,6
"2341",0.70104,0.95643,1,9
"2342",0.53418,0.94419,0.9508,7
"2343",0.44334,0.95831,1,10
"2344",0.66058,0.94908,0.95129,9
"2345",0.6717,0.899,0.91867,9
"2346",0.39124,0.67588,0.69118,6
"2347",0.76145,0.95274,0.95719,10
"2348",0.41075,0.72006,0.72727,4
"2349",0.43941,0.68353,0.68651,6
"2350",0.50809,0.79964,0.851,6
"2351",0.60758,0.82365,0.9072,9
"2352",0.39509,0.6764,0.6837,3
"2353",0.71178,0.93501,0.94165,10
"2354",0.68176,0.95752,1,8
"2355",0.44839,0.83111,0.84179,8
"2356",0.70678,0.93553,1,10
"2357",0.63499,0.90952,0.92616,7
"2358",0.66097,0.95541,0.96104,8
"2359",0.45481,0.86324,0.86868,5
"2360",0.49926,0.77374,0.78175,7
"2361",0.65564,0.88198,0.91933,5
"2362",0.60078,0.80054,0.81182,10
"2363",0.43143,0.78464,0.82245,5
"2364",0.58067,0.81218,0.82865,10
"2365",0.55461,0.87548,0.88111,9
"2366",0.27388,0.70511,0.71388,5
"2367",0.59887,0.79803,0.81043,6
"2368",0.46987,0.79693,0.82095,4
"2369",0.53756,0.88389,0.89856,9
"2370",0.48844,0.96058,1,8
"2371",0.61406,0.82671,0.83089,9
"2372",0.46817,0.73664,0.73894,6
"2373",0.58013,0.73817,0.78732,10
"2374",0.75511,0.94913,0.95757,10
"2375",0.56125,0.80969,0.8978,1
"2376",0.50787,0.69268,0.69823,5
"2377",0.65859,0.87152,0.88261,6
"2378",0.30904,0.72727,0.73167,10
"2379",0.67982,0.87802,0.90135,7
"2380",0.57111,0.94891,1,8
"2381",0.55172,0.78464,0.78918,10
"2382",0.57912,0.96293,1,2
"2383",0.41157,0.93208,0.93763,3
"2384",0.72585,0.95025,0.95714,5
"2385",0.47331,0.71006,0.71339,10
"2386",0.60141,0.7847,0.79592,10
"2387",0.44241,0.93839,1,8
"2388",0.36283,0.77322,0.86258,5
"2389",0.49984,0.70681,0.72219,7
"2390",0.6714,0.86827,0.92342,9
"2391",0.37679,0.90684,0.90862,9
"2392",0.63526,0.95298,0.96041,9
"2393",0.4426,0.72211,0.72211,3
"2394",0.67602,0.9491,0.95678,10
"2395",0.73615,0.95924,1,6
"2396",0.55825,0.90078,0.92157,6
"2397",0.60004,0.84226,0.84838,9
"2398",0.45959,0.69192,0.69722,8
"2399",0.71948,0.9547,1,9
"2400",0.59067,0.8478,0.85507,7
"2401",0.32581,0.70528,0.71066,9
"2402",0.69074,0.89504,1,4
"2403",0.64146,0.94419,0.95763,7
"2404",0.44618,0.84163,0.86709,9
"2405",0.6723,0.88447,0.90832,9
"2406",0.44913,0.70662,0.80043,5
"2407",0.38859,0.73,0.74607,9
"2408",0.41597,0.83346,0.84035,7
"2409",0.32712,0.94738,1,6
"2410",0.53664,0.94987,0.95678,9
"2411",0.51937,0.76587,0.81874,10
"2412",0.40242,0.66173,0.66883,9
"2413",0.66842,0.92353,0.92831,10
"2414",0.5769,0.75978,0.76789,3
"2415",0.4388,0.70572,0.70946,6
"2416",0.41916,0.84488,0.84958,3
"2417",0.46793,0.95757,1,10
"2418",0.63023,0.88985,0.88985,6
"2419",0.74986,0.94165,0.96006,7
"2420",0.40113,0.74071,0.75967,7
"2421",0.45686,0.73836,0.74361,10
"2422",0.53664,0.89141,0.91203,9
"2423",0.58409,0.87296,0.87357,9
"2424",0.72943,0.96039,1,8
"2425",0.66774,0.85023,0.86493,9
"2426",0.576,0.79688,0.80043,9
"2427",0.75697,0.94113,1,10
"2428",0.75107,0.95388,1,9
"2429",0.67831,0.89485,0.93197,8
"2430",0.63553,0.90321,0.9217,9
"2431",0.39638,0.67102,0.67331,8
"2432",0.62075,0.83838,0.84428,10
"2433",0.71487,0.94744,1,10
"2434",0.43156,0.74811,0.77049,5
"2435",0.4388,0.79841,0.81029,6
"2436",0.67637,0.91206,0.91607,8
"2437",0.61406,0.7845,0.81707,9
"2438",0.53896,0.77718,0.78262,7
"2439",0.41512,0.6873,0.6902,9
"2440",0.52235,0.91602,0.93028,10
"2441",0.74855,0.95847,1,9
"2442",0.71066,0.94413,0.95151,7
"2443",0.50003,0.95241,0.95894,9
"2444",0.69648,0.94705,1,10
"2445",0.67105,0.94492,1,9
"2446",0.576,0.85693,0.88463,9
"2447",0.60466,0.82136,0.82895,7
"2448",0.67736,0.95771,1,2
"2449",0.41657,0.94949,0.95085,5
"2450",0.61838,0.89638,0.91102,10
"2451",0.60933,0.92006,0.93553,6
"2452",0.34928,0.82155,0.84392,8
"2453",0.50686,0.77795,0.78289,7
"2454",0.61734,0.86381,0.89468,6
"2455",0.32581,0.71222,0.71694,9
"2456",0.34698,0.95356,0.95929,8
"2457",0.39414,0.81827,0.84002,7
"2458",0.68798,0.88529,0.9049,9
"2459",0.67602,0.94151,1,7
"2460",0.50953,0.91687,0.93192,6
"2461",0.59914,0.93003,0.93219,7
"2462",0.46287,0.94249,0.94249,8
"2463",0.73284,0.94777,1,9
"2464",0.505,0.76653,0.76937,9
"2465",0.41597,0.78808,0.81294,7
"2466",0.47325,0.94151,1,7
"2467",0.5244,0.72036,0.72498,9
"2468",0.34327,0.57447,0.58464,3
"2469",0.44435,0.65922,0.69132,8
"2470",0.41747,0.95962,1,5
"2471",0.48476,0.78967,0.81499,8
"2472",0.59942,0.92886,0.93028,10
"2473",0.60078,0.81816,0.83761,10
"2474",0.48877,0.76877,0.82901,6
"2475",0.75079,0.95815,1,9
"2476",0.60887,0.84439,0.84439,10
"2477",0.52677,0.81409,0.81956,7
"2478",0.52153,0.78087,0.79557,6
"2479",0.70334,0.9332,0.9423,9
"2480",0.61682,0.82251,0.83308,9
"2481",0.39283,0.78871,0.81215,5
"2482",0.65621,0.94935,0.95626,9
"2483",0.70276,0.89843,0.90862,7
"2484",0.36881,0.74563,0.80852,9
"2485",0.46675,0.78737,0.795,2
"2486",0.75014,0.95503,1,9
"2487",0.61887,0.85865,0.86032,9
"2488",0.64365,0.94782,0.95902,9
"2489",0.54169,0.95126,1,7
"2490",0.65269,0.92905,0.92905,8
"2491",0.46192,0.94738,0.94902,6
"2492",0.29612,0.81562,0.83693,6
"2493",0.64692,0.83761,0.89094,9
"2494",0.38876,0.66381,0.66766,4
"2495",0.39397,0.8566,0.86761,10
"2496",0.34698,0.79286,0.80281,8
"2497",0.4499,0.70416,0.70815,4
"2498",0.47331,0.7262,0.73989,10
"2499",0.58177,0.80841,0.83871,4
"2500",0.61865,0.83838,0.84548,7
"2501",0.7114,0.94697,1,8
"2502",0.54232,0.84663,0.85398,9
"2503",0.38859,0.6917,0.69476,9
"2504",0.56406,0.84204,0.84876,7
"2505",0.44807,0.78308,0.81693,8
"2506",0.52344,0.79803,0.85458,5
"2507",0.60338,0.88968,0.89856,10
"2508",0.538,0.80382,0.8145,7
"2509",0.44268,0.88966,0.92782,7
"2510",0.68861,0.95484,1,10
"2511",0.50716,0.89752,0.90449,6
"2512",0.52502,0.79827,0.80579,3
"2513",0.47197,0.95222,1,7
"2514",0.53355,0.75385,0.77879,4
"2515",0.60843,0.96025,1,10
"2516",0.51022,0.77527,0.79245,5
"2517",0.49781,0.75443,0.76634,5
"2518",0.46233,0.8183,0.87832,5
"2519",0.57264,0.84239,0.86944,10
"2520",0.49842,0.94949,1,6
"2521",0.40242,0.69369,0.70763,9
"2522",0.36996,0.86119,0.87392,3
"2523",0.51931,0.78349,0.79467,9
"2524",0.56095,0.8292,0.84286,7
"2525",0.55193,0.88258,0.88739,5
"2526",0.3925,0.72711,0.73129,9
"2527",0.48724,0.72211,0.72383,7
"2528",0.51609,0.88927,0.92323,7
"2529",0.7326,0.96082,1,9
"2530",0.69165,0.91105,0.91801,10
"2531",0.70916,0.90116,0.90935,9
"2532",0.39673,0.84245,0.86267,4
"2533",0.71738,0.92539,0.93124,9
"2534",0.76049,0.94853,1,10
"2535",0.54975,0.85237,0.89766,6
"2536",0.57417,0.76112,0.79046,7
"2537",0.49926,0.74686,0.75907,7
"2538",0.71306,0.95962,1,9
"2539",0.6449,0.95872,1,6
"2540",0.55387,0.95369,0.96181,4
"2541",0.38083,0.68654,0.69629,6
"2542",0.49984,0.94017,0.94304,7
"2543",0.55934,0.9317,0.93853,9
"2544",0.52082,0.84584,0.85114,8
"2545",0.55595,0.95298,1,1
"2546",0.37269,0.69555,0.69705,6
"2547",0.44992,0.72268,0.72727,8
"2548",0.38217,0.94055,0.94891,1
"2549",0.55805,0.77781,0.78401,4
"2550",0.58177,0.7615,0.78377,4
"2551",0.4388,0.88662,0.91378,6
"2552",0.48222,0.725,0.79393,8
"2553",0.63548,0.89408,0.90747,5
"2554",0.70047,0.94394,0.95405,10
"2555",0.66312,0.87165,0.88862,9
"2556",0.45074,0.75464,0.78642,8
"2557",0.31966,0.63682,0.6384,10
"2558",0.41736,0.85185,0.86933,2
"2559",0.39974,0.78213,0.78213,6
"2560",0.33371,0.76136,0.80816,9
"2561",0.4005,0.89881,0.90313,9
"2562",0.47427,0.8589,0.88376,5
"2563",0.38917,0.6961,0.70091,5
"2564",0.50224,0.81447,0.8528,4
"2565",0.58726,0.79076,0.86316,3
"2566",0.51937,0.88187,0.88774,10
"2567",0.43189,0.89594,0.90266,4
"2568",0.61868,0.9243,0.9376,9
"2569",0.68356,0.93495,1,10
"2570",0.52369,0.70205,0.70782,7
"2571",0.5448,0.80835,0.80958,10
"2572",0.58409,0.82964,0.89203,6
"2573",0.55172,0.74716,0.74945,10
"2574",0.75871,0.95847,1,9
"2575",0.31966,0.5536,0.56609,10
"2576",0.59942,0.90225,0.91004,10
"2577",0.58395,0.89171,0.90924,8
"2578",0.36676,0.62785,0.64255,6
"2579",0.31983,0.89886,0.90523,10
"2580",0.37001,0.71298,0.71618,5
"2581",0.6599,0.95317,0.95949,9
"2582",0.5919,0.94487,0.94949,6
"2583",0.69801,0.95063,1,6
"2584",0.66831,0.86859,0.87351,9
"2585",0.67752,0.91965,0.92621,9
"2586",0.3572,0.75101,0.76136,8
"2587",0.45853,0.75653,0.75975,2
"2588",0.69282,0.94165,0.94593,6
"2589",0.43072,0.8654,0.86597,6
"2590",0.64977,0.82122,0.82884,5
"2591",0.32925,0.71924,0.74552,9
"2592",0.46774,0.69957,0.70134,7
"2593",0.69372,0.89692,0.93214,7
"2594",0.59141,0.8969,0.90903,5
"2595",0.38165,0.70091,0.70208,7
"2596",0.58745,0.83761,0.84715,9
"2597",0.65545,0.85731,0.87239,9
"2598",0.49077,0.70593,0.70916,9
"2599",0.69555,0.92233,0.93861,9
"2600",0.59728,0.95465,0.95465,6
"2601",0.4532,0.68165,0.68503,3
"2602",0.43072,0.88217,0.9175,6
"2603",0.48844,0.8728,0.88116,8
"2604",0.6128,0.79562,0.879,4
"2605",0.67107,0.95776,1,6
"2606",0.437,0.75,0.7892,6
"2607",0.70487,0.92009,0.9399,8
"2608",0.49869,0.96233,1,10
"2609",0.46574,0.73129,0.73377,7
"2610",0.67105,0.93902,0.95438,3
"2611",0.35144,0.67094,0.67468,9
"2612",0.67359,0.91056,0.92036,10
"2613",0.69544,0.89269,0.90976,9
"2614",0.52573,0.83821,0.84493,8
"2615",0.52243,0.94533,0.95908,6
"2616",0.44998,0.81163,0.81882,9
"2617",0.57472,0.86174,0.8719,10
"2618",0.56617,0.8902,0.89121,7
"2619",0.37329,0.87056,0.88239,3
"2620",0.57166,0.73894,0.74467,6
"2621",0.58395,0.86245,0.87275,8
"2622",0.63165,0.96235,1,7
"2623",0.70938,0.90378,0.91088,10
"2624",0.52207,0.72954,0.77533,6
"2625",0.35499,0.74049,0.74186,10
"2626",0.50953,0.78082,0.79286,6
"2627",0.6628,0.88102,0.9361,9
"2628",0.46798,0.8269,0.85321,6
"2629",0.39214,0.81767,0.81767,8
"2630",0.62441,0.82863,0.83387,10
"2631",0.55551,0.94572,1,3
"2632",0.56467,0.93577,0.9367,1
"2633",0.52516,0.78489,0.80409,8
"2634",0.42124,0.94719,0.94746,1
"2635",0.60742,0.86209,0.87163,10
"2636",0.68569,0.91143,0.92255,8
"2637",0.59931,0.78792,0.81611,8
"2638",0.52672,0.75552,0.76358,9
"2639",0.6193,0.83647,0.86064,8
"2640",0.40425,0.87725,0.90892,8
"2641",0.60808,0.8319,0.85362,6
"2642",0.48932,0.86993,0.88193,8
"2643",0.41342,0.60849,0.6328,10
"2644",0.61764,0.85597,0.87496,7
"2645",0.40113,0.83483,0.84067,8
"2646",0.30904,0.78852,0.8369,10
"2647",0.54652,0.87318,0.87889,5
"2648",0.46793,0.75885,0.7738,10
"2649",0.53683,0.84775,0.85196,8
"2650",0.35217,0.84188,0.85614,9
"2651",0.48257,0.86209,0.89911,6
"2652",0.72446,0.93935,0.94809,7
"2653",0.48257,0.89914,0.91056,6
"2654",0.47427,0.93591,0.94542,5
"2655",0.38223,0.57636,0.59493,3
"2656",0.4532,0.86343,0.88315,3
"2657",0.56893,0.76418,0.87496,5
"2658",0.68861,0.90512,0.90935,10
"2659",0.7097,0.89889,0.92288,7
"2660",0.46383,0.84928,0.85898,8
"2661",0.48011,0.80729,0.81759,7
"2662",0.52516,0.82983,0.833,8
"2663",0.58067,0.78273,0.79185,10
"2664",0.40242,0.77106,0.88867,9
"2665",0.67771,0.88313,0.89203,9
"2666",0.73833,0.94777,0.95205,6
"2667",0.67799,0.90034,0.92479,10
"2668",0.41075,0.78087,0.81827,4
"2669",0.73743,0.93629,0.95842,7
"2670",0.58414,0.81161,0.85185,10
"2671",0.4903,0.68146,0.68413,9
"2672",0.43156,0.84373,0.8802,5
"2673",0.44268,0.81947,0.84655,7
"2674",0.5751,0.95509,0.95757,2
"2675",0.62941,0.83382,0.84616,9
"2676",0.74227,0.94897,1,6
"2677",0.67539,0.95369,1,7
"2678",0.41654,0.712,0.71618,8
"2679",0.60761,0.95235,1,7
"2680",0.52213,0.7736,0.80327,8
"2681",0.63419,0.95279,0.95662,10
"2682",0.65244,0.89671,0.90017,9
"2683",0.63474,0.87357,0.91449,10
"2684",0.68001,0.93023,0.9343,8
"2685",0.7055,0.92211,0.92605,10
"2686",0.61799,0.94954,1,3
"2687",0.55822,0.77743,0.7847,8
"2688",0.55527,0.75959,0.77546,3
"2689",0.39031,0.87988,0.90381,9
"2690",0.54489,0.80587,0.81333,9
"2691",0.48724,0.89829,0.90903,7
"2692",0.54811,0.85941,0.85941,4
"2693",0.63067,0.85166,0.8616,3
"2694",0.55172,0.85182,0.86116,10
"2695",0.55805,0.78732,0.79491,4
"2696",0.57666,0.84321,0.8819,9
"2697",0.72235,0.95771,1,10
"2698",0.52071,0.88815,0.8911,9
"2699",0.6057,0.82237,0.83827,6
"2700",0.46192,0.65602,0.66165,6
"2701",0.32925,0.70249,0.70514,9
"2702",0.44965,0.95369,0.96093,6
"2703",0.6997,0.92829,0.93381,9
"2704",0.40425,0.92099,0.92099,1
"2705",0.66012,0.95962,1,10
"2706",0.38859,0.66017,0.67198,9
"2707",0.4214,0.83912,0.91241,6
"2708",0.65905,0.94801,1,4
"2709",0.60141,0.88351,0.88687,10
"2710",0.70197,0.94796,0.96077,10
"2711",0.42665,0.65613,0.66889,2
"2712",0.65214,0.92427,0.93331,10
"2713",0.38288,0.69118,0.69309,6
"2714",0.40031,0.73052,0.73344,7
"2715",0.73533,0.96235,1,5
"2716",0.39009,0.7026,0.7156,3
"2717",0.34491,0.79363,0.79748,7
"2718",0.35988,0.83972,0.8484,7
"2719",0.65157,0.95675,1,8
"2720",0.52082,0.90665,0.92023,8
"2721",0.49869,0.91894,0.92514,10
"2722",0.5445,0.85597,0.8757,10
"2723",0.3637,0.68883,0.69266,8
"2724",0.59955,0.89078,0.91165,2
"2725",0.60573,0.85023,0.85747,10
"2726",0.52754,0.84239,0.8501,6
"2727",0.417,0.72366,0.72574,9
"2728",0.48607,0.83655,0.8395,10
"2729",0.57144,0.76901,0.77899,9
"2730",0.67963,0.9155,0.92195,10
"2731",0.40113,0.70107,0.70326,8
"2732",0.36742,0.64351,0.64643,7
"2733",0.39283,0.87813,0.89026,5
"2734",0.37242,0.72137,0.72402,7
"2735",0.72284,0.96,1,9
"2736",0.4499,0.69553,0.69771,4
"2737",0.4903,0.92176,0.92796,9
"2738",0.39414,0.91526,0.91758,7
"2739",0.46845,0.69705,0.70129,6
"2740",0.62253,0.95241,0.96093,9
"2741",0.54652,0.90001,0.91523,5
"2742",0.61348,0.90971,0.91815,9
"2743",0.34204,0.96178,1,1
"2744",0.71574,0.96044,1,2
"2745",0.47164,0.65668,0.67086,2
"2746",0.44154,0.74049,0.75885,3
"2747",0.44241,0.61663,0.63244,8
"2748",0.51393,0.69943,0.70244,7
"2749",0.63851,0.95959,1,10
"2750",0.45074,0.81223,0.83117,8
"2751",0.59335,0.96287,1,8
"2752",0.60152,0.82218,0.83256,8
"2753",0.62919,0.95369,1,3
"2754",0.46285,0.712,0.7615,3
"2755",0.47331,0.70566,0.70823,10
"2756",0.54084,0.95413,0.96058,8
"2757",0.65621,0.89731,0.91138,7
"2758",0.46585,0.90192,0.93077,5
"2759",0.62619,0.9078,0.92881,7
"2760",0.58969,0.7889,0.79194,9
"2761",0.39397,0.73823,0.75967,10
"2762",0.50074,0.69042,0.7002,10
"2763",0.58147,0.82729,0.86999,5
"2764",0.48571,0.95681,1,1
