"","dob","in_custody","out_custody","decile_score"
"17226",0.57379,0.94845,0.94913,9
"17227",0.41206,0.95337,0.95375,1
"17228",0.64854,0.94891,0.94894,3
"17229",0.70276,0.93096,0.93268,7
"17230",0.64042,0.94705,0.94708,7
"17231",0.4956,0.9526,0.9529,2
"17232",0.57264,0.94662,0.94665,10
"17233",0.42187,0.93686,0.93725,7
"17234",0.66233,0.94785,0.94787,6
"17235",0.58144,0.94124,0.94533,6
"17236",0.57472,0.95107,0.95386,10
"17237",0.6369,0.94607,0.95178,10
"17238",0.64542,0.95367,0.95369,9
"17239",0.65244,0.94574,0.94585,2
"17240",0.69686,0.93042,0.93047,4
"17241",0.62447,0.94768,0.94768,6
"17242",0.68533,0.9414,0.94145,7
"17243",0.67717,0.93501,0.93503,10
"17244",0.64474,0.93883,0.93886,7
"17245",0.57147,0.93085,0.93091,6
"17246",0.66679,0.93189,0.93189,10
"17247",0.69946,0.93654,0.93714,9
"17248",0.47361,0.94902,0.95233,5
"17249",0.71902,0.93752,0.93837,8
"17250",0.68861,0.9449,0.95484,10
"17251",0.37745,0.94722,0.94727,7
"17252",0.65515,0.93075,0.93288,2
"17253",0.39591,0.93591,0.93962,1
"17254",0.63867,0.9385,0.93861,6
"17255",0.61002,0.94247,0.9429,4
"17256",0.56589,0.93727,0.93727,4
"17257",0.68725,0.94719,0.95282,9
"17258",0.55756,0.94818,0.9482,1
"17259",0.48339,0.93471,0.93673,7
"17260",0.56467,0.93536,0.93577,1
"17261",0.6602,0.93047,0.93069,7
"17262",0.35589,0.93727,0.94307,9
"17263",0.59067,0.93911,0.93911,7
"17264",0.69233,0.94257,0.94257,7
"17265",0.65343,0.93208,0.93211,4
"17266",0.48446,0.93736,0.93738,3
"17267",0.3822,0.94266,0.94268,8
"17268",0.54647,0.93318,0.9332,1
"17269",0.63919,0.93738,0.93741,10
"17270",0.68829,0.94225,0.9432,7
"17271",0.68413,0.9317,0.9493,10
"17272",0.64143,0.93479,0.93482,10
"17273",0.62706,0.9402,0.94154,9
"17274",0.67269,0.94736,0.94738,4
"17275",0.65853,0.93495,0.95662,4
"17276",0.47424,0.93572,0.93583,1
"17277",0.50003,0.93438,0.93438,1
"17278",0.61654,0.94878,0.94883,7
"17279",0.37329,0.94837,0.94856,3
"17280",0.67274,0.94643,0.94686,6
"17281",0.70673,0.95197,0.95208,4
"17282",0.4638,0.94225,0.94238,1
"17283",0.68386,0.94987,0.9499,2
"17284",0.68318,0.93411,0.93632,10
"17285",0.64422,0.94801,0.9485,10
"17286",0.4158,0.93697,0.937,2
"17287",0.65438,0.9332,0.93577,9
"17288",0.54855,0.93839,0.93842,6
"17289",0.67296,0.93386,0.93427,10
"17290",0.71577,0.93913,0.93943,8
"17291",0.43938,0.93315,0.93391,3
"17292",0.66004,0.93613,0.93774,10
"17293",0.48896,0.94186,0.94189,4
"17294",0.70858,0.9388,0.94003,8
"17295",0.68585,0.94643,0.95402,9
"17296",0.61359,0.94998,0.95148,5
"17297",0.55193,0.94449,0.94512,5
"17298",0.31636,0.94348,0.9435,6
"17299",0.65657,0.93299,0.93301,9
"17300",0.62048,0.94438,0.9444,1
"17301",0.39591,0.94167,0.95129,1
"17302",0.56467,0.93667,0.9367,1
"17303",0.60138,0.93509,0.93509,3
"17304",0.4128,0.93137,0.93217,8
"17305",0.62788,0.94391,0.944,5
"17306",0.65419,0.93684,0.93686,7
"17307",0.68725,0.94039,0.94137,9
"17308",0.65004,0.94651,0.94654,5
"17309",0.57119,0.93345,0.94629,7
"17310",0.66072,0.93829,0.93829,6
"17311",0.4373,0.93247,0.93908,2
"17312",0.52177,0.93268,0.93282,5
"17313",0.6717,0.94566,0.94574,9
"17314",0.33371,0.93615,0.93615,9
"17315",0.576,0.93793,0.93793,9
"17316",0.64619,0.95656,0.9567,9
"17317",0.38234,0.93525,0.93531,7
"17318",0.48724,0.93331,0.93337,7
"17319",0.66679,0.93684,0.93686,9
"17320",0.63936,0.93361,0.93375,2
"17321",0.66411,0.93208,0.93304,9
"17322",0.60168,0.94451,0.94973,9
"17323",0.49159,0.94596,0.94599,1
"17324",0.68635,0.94468,0.94473,6
"17325",0.67717,0.94837,0.94839,10
"17326",0.71268,0.9329,0.93512,9
"17327",0.6608,0.93391,0.93561,5
"17328",0.52117,0.95391,0.95877,5
"17329",0.56704,0.94815,0.94818,2
"17330",0.44083,0.93187,0.93195,1
"17331",0.68468,0.95121,0.95634,4
"17332",0.58688,0.9326,0.93266,1
"17333",0.36097,0.93389,0.93391,3
"17334",0.60073,0.95708,0.95714,7
"17335",0.45331,0.93042,0.93044,4
"17336",0.42137,0.93984,0.9505,5
"17337",0.40258,0.94031,0.94033,8
"17338",0.65037,0.95656,0.95705,8
"17339",0.54527,0.93228,0.93558,10
"17340",0.57201,0.93727,0.93766,2
"17341",0.57292,0.93359,0.93361,4
"17342",0.71173,0.95091,0.95096,8
"17343",0.61135,0.94389,0.94391,8
"17344",0.47814,0.93766,0.93768,1
"17345",0.59398,0.94897,0.95069,4
"17346",0.58535,0.94372,0.94705,9
"17347",0.69979,0.95391,0.95449,6
"17348",0.47448,0.93173,0.93561,9
"17349",0.70725,0.9549,0.95503,3
"17350",0.58013,0.94533,0.94536,10
"17351",0.64184,0.94495,0.94501,7
"17352",0.71629,0.93307,0.93312,10
"17353",0.34972,0.93427,0.9343,1
"17354",0.67184,0.95864,0.95913,7
"17355",0.68829,0.93962,0.93976,7
"17356",0.588,0.93031,0.93034,6
"17357",0.67471,0.9358,0.94063,6
"17358",0.47287,0.94044,0.94047,1
"17359",0.57789,0.93107,0.93113,2
"17360",0.69074,0.9408,0.94296,3
"17361",0.70388,0.95834,0.9585,8
"17362",0.59147,0.95129,0.95798,8
"17363",0.69585,0.9546,0.95465,10
"17364",0.60411,0.93383,0.93397,5
"17365",0.66684,0.95921,0.95929,4
"17366",0.45913,0.94031,0.94195,10
"17367",0.66378,0.93848,0.93872,7
"17368",0.621,0.93096,0.93099,9
"17369",0.65307,0.93665,0.93665,1
"17370",0.6543,0.94716,0.9494,4
"17371",0.67681,0.95776,0.95779,7
"17372",0.65236,0.94042,0.94044,2
"17373",0.67162,0.93361,0.9337,4
"17374",0.48954,0.94326,0.94328,1
"17375",0.44435,0.93225,0.94451,8
"17376",0.69312,0.95036,0.95039,5
"17377",0.3325,0.94894,0.94984,6
"17378",0.56387,0.94509,0.94512,5
"17379",0.65154,0.95563,0.95869,5
"17380",0.62231,0.94408,0.94498,10
"17381",0.5265,0.94364,0.94544,5
"17382",0.46825,0.94593,0.94596,7
"17383",0.54652,0.94088,0.94648,5
"17384",0.4373,0.94124,0.94132,2
"17385",0.47448,0.94588,0.94738,9
"17386",0.45481,0.95716,0.95869,5
"17387",0.47183,0.94976,0.94979,2
"17388",0.39977,0.93498,0.93517,2
"17389",0.70804,0.95164,0.9517,9
"17390",0.59054,0.93703,0.93708,4
"17391",0.66086,0.93304,0.93304,3
"17392",0.59966,0.94782,0.94976,8
"17393",0.65048,0.93812,0.94184,9
"17394",0.60758,0.94613,0.94615,9
"17395",0.66244,0.9461,0.94613,4
"17396",0.58688,0.94725,0.94782,3
"17397",0.59463,0.94132,0.94132,7
"17398",0.66165,0.93189,0.93192,6
"17399",0.52213,0.94954,0.94981,8
"17400",0.3961,0.94031,0.94033,2
"17401",0.65897,0.93741,0.93741,9
"17402",0.66512,0.9443,0.94528,10
"17403",0.59786,0.95552,0.95932,9
"17404",0.61999,0.93615,0.939,7
"17405",0.70397,0.93039,0.93156,10
"17406",0.63559,0.93607,0.9361,8
"17407",0.66632,0.94028,0.94345,9
"17408",0.67692,0.94266,0.94662,5
"17409",0.67064,0.93323,0.9335,5
"17410",0.39638,0.93337,0.9464,8
"17411",0.53052,0.94818,0.94839,7
"17412",0.59758,0.9405,0.94083,9
"17413",0.66108,0.93692,0.94353,5
"17414",0.66181,0.93211,0.93421,6
"17415",0.71345,0.94681,0.95902,6
"17416",0.62824,0.94197,0.94536,2
"17417",0.50582,0.93279,0.93282,1
"17418",0.66894,0.93044,0.93342,10
"17419",0.69312,0.95331,0.95481,5
"17420",0.57578,0.95233,0.95438,5
"17421",0.54043,0.9317,0.93752,7
"17422",0.70667,0.93708,0.93714,10
"17423",0.60909,0.93058,0.93064,6
"17424",0.71011,0.94255,0.94263,8
"17425",0.43389,0.93233,0.93301,5
"17426",0.61941,0.95276,0.95364,5
"17427",0.58013,0.94017,0.9402,10
"17428",0.69438,0.955,0.95817,9
"17429",0.5109,0.94705,0.94801,9
"17430",0.70727,0.93159,0.93326,10
"17431",0.64875,0.93957,0.94946,7
"17432",0.66444,0.94069,0.94206,7
"17433",0.65323,0.94905,0.94908,3
"17434",0.64632,0.93957,0.93973,7
"17435",0.68763,0.94572,0.94577,9
"17436",0.52869,0.95137,0.95424,5
"17437",0.66679,0.94184,0.95733,10
"17438",0.56379,0.94891,0.95033,9
"17439",0.62734,0.93438,0.9355,5
"17440",0.64534,0.95826,0.95839,9
"17441",0.6461,0.95531,0.95539,5
"17442",0.70397,0.95186,0.95296,4
"17443",0.63441,0.93971,0.93973,2
"17444",0.44099,0.94421,0.95246,2
"17445",0.68763,0.94345,0.94361,9
"17446",0.60922,0.9485,0.94968,8
"17447",0.56893,0.94823,0.95178,5
"17448",0.67288,0.93118,0.94088,10
"17449",0.63477,0.93126,0.9314,2
"17450",0.71959,0.93391,0.93405,4
"17451",0.63572,0.95522,0.95845,10
"17452",0.54595,0.9497,0.94973,6
"17453",0.56854,0.9329,0.93293,3
"17454",0.53907,0.93361,0.93372,10
"17455",0.68555,0.93574,0.93574,8
"17456",0.70681,0.94159,0.94165,6
"17457",0.69279,0.93028,0.93044,5
"17458",0.66963,0.94962,0.95905,10
"17459",0.53418,0.94645,0.94818,7
"17460",0.36026,0.93695,0.93725,2
"17461",0.73836,0.94389,0.944,8
"17462",0.6057,0.94853,0.94916,6
"17463",0.61624,0.94222,0.94285,5
"17464",0.60084,0.9426,0.94512,10
"17465",0.61848,0.95828,0.95831,1
"17466",0.35605,0.94206,0.94214,2
"17467",0.64239,0.95274,0.95282,3
"17468",0.59147,0.93383,0.93383,8
"17469",0.61389,0.95132,0.95208,8
"17470",0.558,0.93525,0.93528,4
"17471",0.44738,0.95577,0.957,5
"17472",0.58704,0.93124,0.93126,1
"17473",0.55573,0.9488,0.94891,5
"17474",0.4005,0.94151,0.94307,4
"17475",0.62001,0.93211,0.93564,8
"17476",0.70399,0.93651,0.93665,7
"17477",0.4005,0.94771,0.95563,4
"17478",0.6458,0.95178,0.95235,7
"17479",0.57147,0.94566,0.94607,6
"17480",0.60747,0.93129,0.93146,4
"17481",0.374,0.94768,0.94774,1
"17482",0.48883,0.94074,0.94077,1
"17483",0.70047,0.93468,0.93468,10
"17484",0.70429,0.95481,0.95604,2
"17485",0.70894,0.94036,0.94036,5
"17486",0.61548,0.94132,0.94135,6
"17487",0.65979,0.93514,0.93517,10
"17488",0.62807,0.93577,0.9358,6
"17489",0.59256,0.94113,0.94115,8
"17490",0.5109,0.94501,0.94503,9
"17491",0.67184,0.94684,0.94689,1
"17492",0.6325,0.94042,0.94096,9
"17493",0.61389,0.94746,0.94837,8
"17494",0.68162,0.93309,0.93312,6
"17495",0.649,0.94252,0.9449,9
"17496",0.55382,0.9387,0.93883,5
"17497",0.63559,0.9379,0.93826,8
"17498",0.43839,0.94487,0.9449,2
"17499",0.57688,0.93263,0.9379,7
"17500",0.6316,0.95801,0.95804,8
"17501",0.67643,0.94569,0.9458,5
"17502",0.63919,0.94001,0.94492,10
"17503",0.71869,0.93342,0.93342,4
"17504",0.52218,0.94992,0.95006,1
"17505",0.66108,0.93137,0.93154,5
"17506",0.66296,0.93419,0.93419,10
"17507",0.71733,0.94481,0.95143,6
"17508",0.40561,0.93943,0.94446,8
"17509",0.69186,0.93364,0.9443,9
"17510",0.58281,0.94383,0.94402,3
"17511",0.68624,0.93192,0.93225,5
"17512",0.6646,0.93206,0.93211,3
"17513",0.66679,0.93829,0.93831,10
"17514",0.68927,0.93883,0.93886,7
"17515",0.62154,0.9367,0.93673,2
"17516",0.4282,0.93643,0.93646,7
"17517",0.64493,0.93897,0.9399,7
"17518",0.68875,0.95806,0.95806,7
"17519",0.58923,0.93555,0.93558,9
"17520",0.54453,0.94932,0.95629,5
"17521",0.56893,0.94285,0.94749,5
"17522",0.44793,0.95785,0.95875,1
"17523",0.57578,0.9497,0.94973,5
"17524",0.53128,0.9308,0.93083,1
"17525",0.46287,0.93034,0.93121,8
"17526",0.6195,0.94536,0.94539,7
"17527",0.35217,0.94632,0.94645,9
"17528",0.65157,0.93921,0.93927,8
"17529",0.54822,0.93809,0.93812,5
"17530",0.67681,0.95949,0.95949,7
"17531",0.44749,0.94492,0.94979,8
"17532",0.71011,0.94889,0.94897,8
"17533",0.63255,0.9505,0.95847,9
"17534",0.48077,0.94197,0.942,4
"17535",0.52467,0.94014,0.9402,9
"17536",0.41075,0.95241,0.95274,6
"17537",0.36706,0.93288,0.93301,4
"17538",0.63919,0.94738,0.94746,10
"17539",0.60805,0.95449,0.95462,3
"17540",0.42932,0.94517,0.94528,2
"17541",0.42484,0.94558,0.94561,2
"17542",0.65823,0.9496,0.94962,2
"17543",0.70235,0.93222,0.93236,10
"17544",0.47298,0.93233,0.93236,1
"17545",0.63091,0.93561,0.93804,3
"17546",0.65575,0.93695,0.93829,7
"17547",0.50953,0.94225,0.94686,7
"17548",0.58188,0.9396,0.93962,4
"17549",0.7273,0.95656,0.95659,7
"17550",0.61993,0.95298,0.95421,2
"17551",0.66512,0.93594,0.94274,10
"17552",0.68654,0.9337,0.93719,7
"17553",0.41427,0.93107,0.93206,5
"17554",0.50989,0.93334,0.9334,3
"17555",0.41495,0.93818,0.9382,1
"17556",0.38654,0.93656,0.93711,7
"17557",0.57696,0.94348,0.9435,1
"17558",0.37266,0.94621,0.94875,4
"17559",0.71364,0.94722,0.94883,7
"17560",0.58764,0.93173,0.95929,3
"17561",0.58423,0.94984,0.94998,9
"17562",0.71998,0.93902,0.93919,2
"17563",0.64518,0.94514,0.94588,9
"17564",0.31961,0.93697,0.937,4
"17565",0.68091,0.93607,0.9361,5
"17566",0.43129,0.93107,0.9311,3
"17567",0.71142,0.93588,0.9364,10
"17568",0.6316,0.95539,0.95539,8
"17569",0.42408,0.95042,0.95066,8
"17570",0.39321,0.94637,0.9514,10
"17571",0.71754,0.93211,0.93214,5
"17572",0.44214,0.94334,0.94481,9
"17573",0.43176,0.95817,0.95823,5
"17574",0.7082,0.93143,0.93148,3
"17575",0.61977,0.934,0.93402,8
"17576",0.50877,0.94298,0.94512,7
"17577",0.63553,0.95399,0.9552,9
"17578",0.60802,0.95416,0.95558,10
"17579",0.71866,0.94219,0.94643,9
"17580",0.61993,0.95164,0.95197,2
"17581",0.69063,0.93323,0.93386,9
"17582",0.45954,0.93525,0.93531,6
"17583",0.60425,0.93085,0.93102,6
"17584",0.6684,0.93943,0.94252,6
"17585",0.66394,0.94607,0.94645,6
"17586",0.70317,0.95025,0.9505,8
"17587",0.36379,0.93107,0.93113,1
"17588",0.60176,0.9423,0.9438,8
"17589",0.32925,0.93971,0.94547,9
"17590",0.67717,0.95235,0.95722,10
"17591",0.50224,0.93686,0.93839,6
"17592",0.67908,0.93099,0.93105,7
"17593",0.58496,0.93099,0.93116,5
"17594",0.69233,0.95369,0.95757,7
"17595",0.60545,0.94148,0.94148,4
"17596",0.69042,0.95047,0.95113,10
"17597",0.52401,0.94427,0.94454,1
"17598",0.71738,0.9335,0.94159,9
"17599",0.66236,0.94091,0.94091,4
"17600",0.41389,0.94722,0.95714,3
"17601",0.54691,0.93771,0.93883,6
"17602",0.49667,0.94741,0.94831,7
"17603",0.69435,0.95107,0.95143,6
"17604",0.44984,0.9438,0.94383,1
"17605",0.73536,0.93386,0.93391,7
"17606",0.63523,0.93738,0.93744,7
"17607",0.42769,0.93782,0.93782,4
"17608",0.72003,0.95421,0.95424,8
"17609",0.51339,0.95241,0.95367,6
"17610",0.67957,0.93416,0.9346,4
"17611",0.35264,0.94492,0.94703,1
"17612",0.5957,0.93741,0.93747,3
"17613",0.64608,0.93662,0.93689,7
"17614",0.55366,0.93323,0.93326,4
"17615",0.67184,0.93891,0.93891,7
"17616",0.53863,0.95003,0.9505,4
"17617",0.60078,0.94451,0.94531,5
"17618",0.65252,0.93083,0.93085,5
"17619",0.67162,0.94856,0.94946,8
"17620",0.70334,0.94503,0.94607,9
"17621",0.5872,0.94129,0.94132,9
"17622",0.62567,0.93342,0.93348,1
"17623",0.48607,0.94225,0.94725,10
"17624",0.49667,0.93028,0.93047,7
"17625",0.60168,0.93195,0.93217,9
"17626",0.44189,0.94755,0.94757,3
"17627",0.39157,0.94446,0.94454,1
"17628",0.39072,0.94006,0.94503,4
"17629",0.60805,0.95164,0.95178,4
"17630",0.47522,0.93066,0.93072,8
"17631",0.6184,0.94236,0.94593,3
"17632",0.62419,0.94252,0.94255,1
"17633",0.59308,0.95307,0.95596,7
"17634",0.68818,0.93304,0.93307,10
"17635",0.42886,0.93766,0.93774,2
"17636",0.65602,0.94689,0.94692,5
"17637",0.59171,0.93318,0.9332,1
"17638",0.60152,0.94686,0.94689,8
"17639",0.60073,0.93266,0.93268,7
"17640",0.45686,0.94091,0.95675,10
"17641",0.69047,0.95225,0.95255,2
"17642",0.71774,0.94624,0.94634,10
"17643",0.51778,0.95186,0.95189,1
"17644",0.69916,0.94288,0.94782,5
"17645",0.66515,0.95837,0.95845,10
"17646",0.46358,0.93113,0.93116,5
"17647",0.56721,0.9496,0.94962,6
"17648",0.6037,0.9514,0.95195,7
"17649",0.66536,0.9488,0.94891,7
"17650",0.56701,0.93129,0.93129,1
"17651",0.61663,0.93083,0.93083,6
"17652",0.69804,0.93618,0.93621,7
"17653",0.40561,0.93738,0.93768,8
"17654",0.69828,0.94192,0.94195,8
"17655",0.61594,0.944,0.94968,5
"17656",0.49172,0.95126,0.95184,1
"17657",0.59655,0.93733,0.93763,6
"17658",0.66411,0.93651,0.94143,5
"17659",0.60204,0.93856,0.93856,2
"17660",0.4697,0.93225,0.93878,10
"17661",0.69091,0.93268,0.93629,6
"17662",0.53863,0.93279,0.93345,6
"17663",0.69386,0.94222,0.94244,7
"17664",0.41192,0.95413,0.95637,8
"17665",0.58939,0.93279,0.93941,8
"17666",0.51022,0.93695,0.93697,5
"17667",0.69637,0.93596,0.9361,9
"17668",0.66684,0.93856,0.93859,4
"17669",0.71265,0.93318,0.93318,2
"17670",0.6858,0.94208,0.94211,5
"17671",0.59638,0.93244,0.93244,4
"17672",0.67963,0.94156,0.94159,10
"17673",0.70883,0.93364,0.94279,8
"17674",0.69244,0.93077,0.9308,7
"17675",0.66157,0.94913,0.94916,4
"17676",0.44807,0.94326,0.94334,8
"17677",0.57466,0.93583,0.93585,5
"17678",0.69473,0.94247,0.94274,8
"17679",0.7273,0.94757,0.94946,7
"17680",0.61873,0.94405,0.9441,6
"17681",0.70364,0.93025,0.93025,5
"17682",0.66285,0.93479,0.93503,10
"17683",0.68618,0.93605,0.93665,4
"17684",0.44397,0.93839,0.93842,1
"17685",0.48211,0.93288,0.93293,-1
"17686",0.47164,0.94402,0.94968,2
"17687",0.65487,0.94514,0.94525,3
"17688",0.58603,0.94807,0.94809,2
"17689",0.3931,0.9393,0.94413,1
"17690",0.3637,0.95593,0.95831,8
"17691",0.59056,0.95806,0.95831,2
"17692",0.49708,0.94487,0.94498,6
"17693",0.70397,0.94219,0.94277,9
"17694",0.69648,0.93911,0.94705,10
"17695",0.52344,0.95047,0.95776,5
"17696",0.35217,0.94277,0.94279,9
"17697",0.59502,0.94126,0.94211,8
"17698",0.60141,0.93102,0.93214,10
"17699",0.68941,0.95164,0.95225,5
"17700",0.51989,0.93905,0.93911,2
"17701",0.66905,0.93596,0.93599,2
"17702",0.68971,0.94353,0.94471,10
"17703",0.53664,0.94878,0.94987,9
"17704",0.65069,0.93722,0.9387,1
"17705",0.64315,0.937,0.93703,9
"17706",0.4906,0.95517,0.9552,1
"17707",0.69088,0.9476,0.94782,10
"17708",0.39269,0.94405,0.94828,9
"17709",0.62004,0.94804,0.94878,9
"17710",0.59119,0.93195,0.93208,7
"17711",0.64504,0.94725,0.94738,6
"17712",0.48487,0.93632,0.93632,3
"17713",0.57524,0.93747,0.93749,2
"17714",0.68536,0.95326,0.95328,8
"17715",0.65807,0.93829,0.94853,6
"17716",0.40236,0.94492,0.94495,4
"17717",0.65793,0.94186,0.94288,10
"17718",0.61094,0.94632,0.94632,8
"17719",0.52224,0.95793,0.95806,9
"17720",0.67009,0.93517,0.93695,8
"17721",0.58611,0.93263,0.93271,10
"17722",0.68941,0.94449,0.94738,5
"17723",0.60021,0.94241,0.94277,7
"17724",0.67282,0.94899,0.94905,10
"17725",0.69135,0.9417,0.94725,7
"17726",0.64966,0.93656,0.93801,9
"17727",0.70853,0.94572,0.94574,10
"17728",0.6502,0.94837,0.94839,5
"17729",0.45331,0.9305,0.93053,4
"17730",0.37977,0.94391,0.94394,3
"17731",0.53273,0.94558,0.94585,2
"17732",0.70394,0.93632,0.93686,9
"17733",0.6858,0.94675,0.94768,5
"17734",0.64195,0.95334,0.9552,5
"17735",0.66015,0.95541,0.95544,7
"17736",0.57262,0.95205,0.95208,4
"17737",0.6873,0.94593,0.94596,10
"17738",0.65575,0.93255,0.93386,7
"17739",0.72066,0.94244,0.94517,6
"17740",0.5065,0.9555,0.95552,1
"17741",0.64963,0.93971,0.93976,4
"17742",0.52505,0.94364,0.94389,4
"17743",0.65545,0.94517,0.94572,9
"17744",0.56652,0.94801,0.94801,1
"17745",0.51918,0.94572,0.94574,1
"17746",0.67263,0.95358,0.95886,8
"17747",0.49227,0.94591,0.94593,9
"17748",0.67547,0.93607,0.9388,7
"17749",0.57587,0.94323,0.94339,5
"17750",0.71563,0.9464,0.94648,7
"17751",0.69908,0.9402,0.94055,7
"17752",0.50295,0.94307,0.94312,1
"17753",0.59983,0.94716,0.94837,9
"17754",0.6581,0.94897,0.94968,9
"17755",0.60141,0.95375,0.95861,10
"17756",0.69585,0.93271,0.93288,10
"17757",0.51735,0.93536,0.93954,6
"17758",0.44618,0.9396,0.94356,9
"17759",0.62619,0.93941,0.93943,7
"17760",0.6366,0.93236,0.93238,2
"17761",0.50407,0.94818,0.94818,6
"17762",0.62963,0.94124,0.94129,9
"17763",0.40556,0.95768,0.95921,6
"17764",0.68334,0.93766,0.9426,6
"17765",0.44555,0.93192,0.93228,3
"17766",0.5448,0.94454,0.94935,7
"17767",0.54308,0.93954,0.93957,4
"17768",0.47681,0.934,0.93402,8
"17769",0.55191,0.95066,0.95072,10
"17770",0.69069,0.95205,0.95643,7
"17771",0.3325,0.94853,0.94864,6
"17772",0.67066,0.95585,0.95899,4
"17773",0.66793,0.95126,0.95162,7
"17774",0.61406,0.93222,0.93225,9
"17775",0.37679,0.93665,0.93878,9
"17776",0.65203,0.93228,0.9323,4
"17777",0.67577,0.95099,0.95102,7
"17778",0.58215,0.94867,0.94949,1
"17779",0.51046,0.9329,0.94738,1
"17780",0.62963,0.95509,0.95511,9
"17781",0.57808,0.9485,0.9485,4
"17782",0.60313,0.95391,0.95949,2
"17783",0.55101,0.93135,0.9314,9
"17784",0.67621,0.93381,0.93389,1
"17785",0.45348,0.9314,0.93159,4
"17786",0.69733,0.94889,0.9491,6
"17787",0.60171,0.94749,0.94976,4
"17788",0.66883,0.93618,0.93629,7
"17789",0.39302,0.94648,0.94651,1
"17790",0.64329,0.93965,0.93984,5
"17791",0.70582,0.93236,0.93238,8
"17792",0.62086,0.93282,0.93285,5
"17793",0.65026,0.95719,0.95834,8
"17794",0.37917,0.94063,0.94066,1
"17795",0.65236,0.9538,0.95391,2
"17796",0.57688,0.94023,0.94023,7
"17797",0.64911,0.93722,0.93727,9
"17798",0.59387,0.95061,0.95159,6
"17799",0.70077,0.93036,0.93042,7
"17800",0.37001,0.93605,0.93763,5
"17801",0.62537,0.93113,0.93438,6
"17802",0.70077,0.93665,0.93676,9
"17803",0.46793,0.95727,0.95757,10
"17804",0.69025,0.94604,0.94604,3
"17805",0.4865,0.93096,0.93288,9
"17806",0.40425,0.93266,0.93288,1
"17807",0.68039,0.95225,0.95227,9
"17808",0.60824,0.94686,0.94689,9
"17809",0.43348,0.94831,0.94842,1
"17810",0.55767,0.94031,0.94033,1
"17811",0.66039,0.94102,0.94102,8
"17812",0.71897,0.93905,0.93908,9
"17813",0.50074,0.95216,0.95219,10
"17814",0.57576,0.93039,0.9305,2
"17815",0.27306,0.93613,0.93613,1
"17816",0.3277,0.93318,0.93386,3
"17817",0.52724,0.9308,0.93083,1
"17818",0.69531,0.9511,0.95123,7
"17819",0.66263,0.93173,0.93176,9
"17820",0.65747,0.93364,0.93364,7
"17821",0.65116,0.95137,0.95178,9
"17822",0.70077,0.95858,0.95861,9
"17823",0.63354,0.94432,0.94432,1
"17824",0.45651,0.95104,0.95107,1
"17825",0.70872,0.93913,0.93954,10
"17826",0.56095,0.9337,0.93793,7
"17827",0.63938,0.93823,0.93957,10
"17828",0.69419,0.9323,0.93233,3
"17829",0.66236,0.93118,0.93118,4
"17830",0.70077,0.93083,0.93085,9
"17831",0.48724,0.94572,0.94574,7
"17832",0.54795,0.94047,0.94074,2
"17833",0.60176,0.95001,0.95091,8
"17834",0.63299,0.95877,0.95949,9
"17835",0.67635,0.95561,0.95563,6
"17836",0.63649,0.93561,0.93818,10
"17837",0.5774,0.94495,0.94662,9
"17838",0.44807,0.94727,0.94779,8
"17839",0.48049,0.95468,0.95506,6
"17840",0.5957,0.93156,0.93271,5
"17841",0.44981,0.94583,0.94604,2
"17842",0.41695,0.93184,0.93323,2
"17843",0.56027,0.95645,0.95648,3
"17844",0.47957,0.94042,0.94107,4
"17845",0.66657,0.9343,0.93646,9
"17846",0.41416,0.93785,0.93867,1
"17847",0.36881,0.9467,0.94673,9
"17848",0.38712,0.93949,0.93982,1
"17849",0.64321,0.93419,0.93512,5
"17850",0.57934,0.93416,0.9376,5
"17851",0.46069,0.94186,0.94186,2
"17852",0.42381,0.93126,0.93135,2
"17853",0.56387,0.94837,0.94883,5
"17854",0.64914,0.95162,0.95164,2
"17855",0.7103,0.94987,0.9499,4
"17856",0.61832,0.93176,0.93178,6
"17857",0.48118,0.93293,0.93446,10
"17858",0.66498,0.94074,0.94544,7
"17859",0.6643,0.93348,0.9335,3
"17860",0.54199,0.93402,0.93405,8
"17861",0.71235,0.9488,0.94889,9
"17862",0.49544,0.93432,0.93443,7
"17863",0.67435,0.93159,0.93162,4
"17864",0.53756,0.94369,0.94369,9
"17865",0.62001,0.93774,0.94471,8
"17866",0.53934,0.94763,0.94913,6
"17867",0.67837,0.9449,0.94498,2
"17868",0.55827,0.9432,0.94689,10
"17869",0.61573,0.9326,0.93263,5
"17870",0.62182,0.93673,0.93755,5
"17871",0.71722,0.94845,0.9485,10
"17872",0.74934,0.94006,0.94009,7
"17873",0.621,0.9529,0.95304,10
"17874",0.65009,0.93411,0.93411,8
"17875",0.66979,0.9441,0.9441,9
"17876",0.64444,0.95222,0.9532,4
"17877",0.65441,0.93558,0.93561,6
"17878",0.42419,0.93629,0.93637,2
"17879",0.60485,0.94378,0.9438,4
"17880",0.4178,0.94481,0.94572,1
"17881",0.39777,0.93771,0.93774,2
"17882",0.58944,0.93618,0.93624,10
"17883",0.58106,0.93173,0.93386,7
"17884",0.61359,0.94954,0.94957,5
"17885",0.69531,0.94107,0.94113,7
"17886",0.64493,0.93137,0.93233,7
"17887",0.59065,0.94359,0.94361,1
"17888",0.62436,0.93667,0.93853,8
"17889",0.70096,0.93949,0.93954,4
"17890",0.53745,0.93859,0.9387,4
"17891",0.68678,0.93411,0.93413,8
