"","id","sex","race","dob","juv_fel_count","juv_misd_count","juv_other_count","compas_screening_date","priors_count","days_b_screening_arrest","c_jail_in","c_jail_out","c_days_from_compas","c_offense_date","c_charge_degree","is_recid","num_r_cases","max_degree","min_degree","avg_degree","med_degree","charges_recid","charges_no_recid","charges_total","charge_latest","decile_recid","decile_violence","decile_fail_to_appear"
"9828",10488,"Male","African-American",0.50413,0,0,0,0.94536,5,-3e-05,0.94533,0.94547,0,0.94533,0.9,0,0,0.9,0.4,0.69444,0.6,0,9,9,0.94533,3,1,2
"9829",10489,"Female","Caucasian",0.73437,0,0,0,0.93626,1,0,0.93626,0.93626,0,0.92968,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.92968,8,9,3
"9830",10490,"Male","Caucasian",0.6861,0,0,0,0.94495,0,-3e-05,0.94492,0.94495,0,0.94492,0.85,1,2,0.85,0,0.275,0,2,10,12,0.95309,2,2,1
"9831",10491,"Male","Caucasian",0.66394,0,0,0,0.93949,1,-3e-05,0.93946,0.93949,0,0.93946,0.6,0,0,0.6,0,0.2125,0,0,8,8,0.93946,3,2,1
"9832",10492,"Female","Hispanic",0.70435,0,1,2,0.94113,14,-3e-05,0.9411,0.94113,0,0.9411,0.9,0,0,0.9,0,0.30278,0,0,36,36,0.9411,6,4,1
"9833",10493,"Male","Other",0.33933,0,0,0,0.93646,0,-3e-05,0.93643,0.93646,0,0.93643,0.6,0,0,0.6,0,0.3,0.3,1,1,2,0.95544,1,1,2
"9834",10494,"Female","African-American",0.72749,0,0,0,0.932,2,-3e-05,0.93197,0.932,0,0.93197,0.6,1,1,0.6,0,0.4375,0.575,1,3,4,0.93842,7,5,1
"9835",10495,"Female","Caucasian",0.69637,0,0,0,0.94755,0,-3e-05,0.94752,0.94755,0,0.94752,0.6,0,0,0.6,0,0.15,0,0,4,4,0.94752,3,3,1
"9836",10496,"Male","African-American",0.62031,0,0,0,0.93105,8,0,0.93105,0.9314,0,0.93105,0.85,0,0,0.9,0.4,0.76316,0.85,0,19,19,0.93105,10,10,9
"9837",10497,"Male","Other",0.73506,0,0,0,0.9411,1,-3e-05,0.94107,0.9411,0,0.94107,0.85,1,1,0.85,0.55,0.65,0.6,1,3,4,0.95421,4,5,1
"9838",10498,"Female","Caucasian",0.31152,0,0,0,0.93779,1,-3e-04,0.93749,0.93755,0,0.93749,0.85,0,0,0.85,0,0.205,0,0,10,10,0.93749,1,1,4
"9839",10499,"Female","Caucasian",0.68364,0,0,0,0.94607,5,0.00751,0.95358,0.95659,0,0.94604,0.85,1,2,0.85,0,0.61154,0.6,3,10,13,0.947,9,3,3
"9840",10500,"Male","African-American",0.64635,0,3,4,0.94427,15,-3e-05,0.94424,0.94673,0,0.94424,0.85,1,1,0.9,0,0.31739,0,4,42,46,0.95129,6,4,3
"9841",10501,"Female","African-American",0.64094,0,0,0,0.94274,0,-3e-05,0.94271,0.94279,0,0.94271,0.85,0,0,0.85,0,0.3625,0.3,2,2,4,0.9464,4,3,6
"9842",10502,"Male","Caucasian",0.65039,0,0,0,0.93826,0,0,0.93826,0.93829,0,0.93826,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.93826,1,1,5
"9843",10503,"Male","African-American",0.64198,0,0,0,0.94585,0,-3e-05,0.94583,0.94585,0,0.94583,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.94583,6,6,3
"9844",10505,"Male","African-American",0.74975,0,0,0,0.93381,0,-3e-05,0.93378,0.93391,0,0.93378,0.9,0,0,0.9,0.9,0.9,0.9,0,1,1,0.93378,9,10,6
"9845",10506,"Male","African-American",0.68561,0,2,0,0.9323,17,0,0.9323,0.93233,0,0.9323,0.85,1,6,1,0,0.43962,0.55,8,45,53,0.94686,7,4,4
"9846",10507,"Male","Caucasian",0.63015,0,0,0,0.93356,1,-3e-05,0.93353,0.93408,0,0.93353,0.85,0,0,1,0,0.27941,0,3,14,17,0.95356,2,5,1
"9847",10508,"Male","African-American",0.74489,0,0,0,0.94531,2,-3e-05,0.94528,0.94848,0,0.94528,0.9,0,0,0.9,0.55,0.6625,0.6,0,4,4,0.94528,7,9,4
"9848",10509,"Male","African-American",0.70656,0,1,0,0.93208,3,-3e-05,0.93206,0.93208,0,0.93206,0.85,0,0,0.85,0,0.26538,0,1,12,13,0.94962,7,6,1
"9849",10510,"Male","Caucasian",0.56871,0,0,0,0.93345,1,-3e-05,0.93342,0.93345,0,0.93342,0.85,0,0,0.9,0,0.16429,0,7,7,14,0.95949,1,1,1
"9850",10511,"Male","African-American",0.66523,0,0,0,0.93386,8,0,0.93386,0.93389,0,0.93383,0.6,1,3,0.9,0,0.46429,0.55,10,25,35,0.96132,9,6,5
"9851",10512,"Male","African-American",0.68818,0,0,0,0.94607,15,-3e-05,0.94604,0.94738,0,0.94604,0.85,1,1,0.85,0,0.40417,0.55,15,45,60,0.96235,10,5,7
"9852",10513,"Female","Caucasian",0.54267,0,0,0,0.93514,0,-8e-05,0.93506,0.93512,0,0.93506,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.93506,1,1,4
"9853",10514,"Male","Caucasian",0.75251,0,0,0,0.94222,0,-3e-05,0.94219,0.94222,0,0.94219,0.85,0,0,0.85,0,0.5125,0.6,0,4,4,0.94219,9,8,3
"9854",10515,"Male","African-American",0.57797,0,0,0,0.94889,0,-3e-05,0.94886,0.94889,0,0.94886,0.55,0,0,0.55,0,0.02895,0,0,19,19,0.94886,1,1,1
"9855",10516,"Male","Caucasian",0.61108,0,0,0,0.94869,8,-3e-05,0.94867,0.94869,0,0.94864,0.55,0,0,0.85,0,0.21368,0,0,38,38,0.94864,1,1,2
"9856",10517,"Female","African-American",0.52074,0,0,0,0.94796,11,-3e-05,0.94793,0.94798,0,0.94793,0.6,0,0,0.85,0,0.35185,0.55,0,27,27,0.94793,6,2,5
"9857",10518,"Male","African-American",0.68479,0,0,1,0.93148,5,-3e-05,0.93146,0.93162,0,0.93146,0.55,1,2,0.85,0,0.31588,0.55,3,14,17,0.94432,5,3,4
"9858",10519,"Male","African-American",0.59575,0,0,0,0.94659,2,-3e-05,0.94656,0.94782,0,0.94656,0.6,1,1,0.9,0.07,0.66308,0.6,5,8,13,0.95574,9,8,7
"9859",10520,"Female","African-American",0.71694,0,0,0,0.94222,0,-3e-05,0.94219,0.94222,0,0.94219,0.85,1,3,0.85,0,0.23095,0,18,3,21,0.96071,4,3,2
"9860",10521,"Male","Caucasian",0.42766,0,0,0,0.94558,2,-0.00759,0.93798,0.93801,0,0.89561,0.4,0,0,0.55,0,0.26,0.2,0,10,10,0.89561,2,1,5
"9861",10522,"Female","Caucasian",0.2927,0,0,0,0.94085,0,-8e-05,0.94077,0.9408,0,0.94077,0.6,0,0,0.6,0,0.17143,0,0,7,7,0.94077,1,1,1
"9862",10523,"Male","Other",0.67299,0,0,0,0.93353,4,-3e-05,0.9335,0.93359,0,0.9335,0.9,1,3,0.9,0,0.21667,0,3,21,24,0.95083,2,3,1
"9863",10524,"Female","African-American",0.68774,0,0,0,0.93539,2,-0.00109,0.9343,0.93454,0,0.9343,0.9,0,0,0.9,0.6,0.75,0.75,0,2,2,0.9343,6,4,7
"9864",10525,"Male","African-American",0.57048,0,0,0,0.93389,3,-3e-05,0.93386,0.93479,0,0.93389,0.85,1,1,0.85,0,0.26154,0,4,9,13,0.95774,4,3,2
"9865",10526,"Male","Caucasian",0.5412,0,0,0,0.93217,5,0.00229,0.93446,0.93449,0,0.93214,0.9,0,0,0.9,0,0.45769,0.55,0,13,13,0.9308,6,2,4
"9866",10528,"Male","Hispanic",0.54683,0,0,0,0.93438,1,-0.00011,0.93427,0.9343,0,0.93427,0.55,0,0,0.55,0,0.275,0.275,0,4,4,0.93427,1,1,1
"9867",10529,"Male","Hispanic",0.67004,0,0,0,0.94878,4,-3e-05,0.94875,0.94878,0,0.94875,0.85,0,0,0.85,0.55,0.69,0.6,0,5,5,0.94574,4,2,1
"9868",10530,"Female","African-American",0.70424,0,0,0,0.93602,1,-3e-05,0.93599,0.9361,0,0.93599,0.85,0,0,0.85,0.85,0.85,0.85,0,2,2,0.93454,3,4,2
"9869",10531,"Male","Caucasian",0.55953,0,0,0,0.93195,8,-0.00076,0.93118,0.93137,0,0.93118,0.85,1,1,0.85,0,0.46522,0.6,5,18,23,0.94356,8,9,3
"9870",10532,"Male","African-American",0.59152,0,0,0,0.94148,4,-3e-05,0.94145,0.94148,0,0.94145,0.6,1,1,0.85,0,0.43571,0.575,4,10,14,0.95233,4,4,3
"9871",10533,"Female","African-American",0.54226,0,0,0,0.9326,8,0,0.9326,0.93263,0,0.9326,0.85,1,1,0.9,0,0.70833,0.85,1,17,18,0.93607,8,6,4
"9872",10534,"Male","African-American",0.4281,0,0,0,0.93137,1,-3e-05,0.93135,0.94129,0,0.93135,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.92725,8,4,8
"9873",10535,"Female","African-American",0.68441,0,0,0,0.94186,12,-0.00167,0.9402,0.94023,0,0.9402,0.55,1,2,0.85,0,0.43889,0.55,4,32,36,0.95498,6,4,2
"9874",10536,"Male","African-American",0.70088,0,0,0,0.937,8,-3e-05,0.93697,0.937,0,0.93697,0.85,1,2,0.9,0,0.5,0.6,5,14,19,0.94662,9,6,6
"9875",10537,"Male","Caucasian",0.6899,0,0,0,0.94468,0,-3e-05,0.94465,0.94468,0,0.94465,0.55,0,0,0.55,0,0.155,0.035,0,4,4,0.94465,1,2,1
"9876",10538,"Male","African-American",0.73099,0,0,0,0.93085,1,0,0.93085,0.93572,0,0.93085,0.55,0,0,0.85,0,0.38636,0.55,3,8,11,0.962,6,6,1
"9877",10539,"Male","Caucasian",0.63982,0,0,0,0.93025,8,0.00085,0.9311,0.93113,0,0.9217,0.6,1,1,0.85,0,0.34375,0.55,5,11,16,0.95178,5,4,5
"9878",10540,"Female","Caucasian",0.64406,0,0,0,0.94902,1,-3e-05,0.94899,0.94902,0,0.94899,0.6,1,1,0.6,0,0.34286,0.6,1,6,7,0.95793,1,1,1
"9879",10541,"Male","Caucasian",0.75855,0,0,0,0.94588,1,-0.00191,0.94397,0.94402,0,0.94397,0.85,1,2,0.85,0,0.66481,0.85,4,23,27,0.9493,5,6,3
"9880",10542,"Male","Caucasian",0.70033,0,0,0,0.93596,4,-3e-05,0.93594,0.93599,0,0.93594,0.85,1,1,0.85,0,0.44667,0.6,5,10,15,0.95648,7,3,1
"9881",10543,"Male","Caucasian",0.44596,0,0,0,0.94949,2,0,0.94949,0.94949,0,0.94949,0.6,1,2,0.6,0,0.45,0.6,3,5,8,0.95118,1,1,5
"9882",10544,"Male","Caucasian",0.29409,0,0,0,0.93637,0,-3e-05,0.93635,0.93637,0,0.93635,0.6,0,0,0.6,0,0.2,0,0,3,3,0.93635,1,1,1
"9883",10545,"Male","African-American",0.69145,0,0,0,0.93372,10,-3e-05,0.9337,0.93372,0,0.9337,0.85,0,0,0.85,0,0.53333,0.55,0,12,12,0.9337,7,3,1
"9884",10546,"Female","Caucasian",0.70014,0,0,0,0.937,1,-3e-05,0.93697,0.937,0,0.93697,0.6,0,0,0.6,0.55,0.575,0.575,0,2,2,0.93697,6,5,2
"9885",10547,"Male","African-American",0.41176,0,0,0,0.93031,3,-3e-05,0.93028,0.93219,0,0.92643,0.03,1,1,0.85,0,0.255,0.03,2,10,12,0.94744,5,3,7
"9886",10548,"Male","Caucasian",0.45326,0,0,0,0.9417,1,0,0.9417,0.9417,0,0.94074,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.94074,1,1,6
"9887",10549,"Male","Other",0.6464,0,0,0,0.93244,0,-3e-05,0.93241,0.93427,0,0.93238,0.85,0,0,0.85,0,0.575,0.725,0,4,4,0.93238,3,3,3
"9888",10550,"Male","Caucasian",0.68064,0,0,0,0.9326,0,-3e-05,0.93258,0.9326,0,0.93258,0.6,0,0,0.6,0,0.12,0,2,3,5,0.9441,4,5,1
"9889",10551,"Male","African-American",0.64351,0,0,0,0.95003,1,-0.00011,0.94992,0.94998,0,0.94992,0.85,0,0,0.85,0,0.39,0.55,0,5,5,0.94992,1,1,3
"9890",10552,"Female","Caucasian",0.4488,0,0,0,0.93064,0,-3e-05,0.93061,0.93061,0,0.93061,0.55,0,0,0.6,0,0.29167,0.275,0,6,6,0.93061,1,1,4
"9891",10553,"Male","African-American",0.67607,0,0,0,0.9473,13,-3e-05,0.94727,0.94733,0,0.94727,0.9,1,2,1,0,0.46724,0.55,3,26,29,0.95946,8,3,8
"9892",10554,"Male","African-American",0.74164,0,0,0,0.9314,0,-3e-05,0.93137,0.93143,0,0.93137,0.85,1,2,0.85,0,0.37778,0.55,16,2,18,0.95776,7,6,2
"9893",10555,"Male","African-American",0.69733,0,0,0,0.9334,2,-3e-05,0.93337,0.93342,0,0.93337,0.85,1,1,0.85,0,0.174,0,2,23,25,0.93411,3,4,1
"9894",10556,"Female","African-American",0.68432,0,1,0,0.94208,1,-3e-05,0.94206,0.94211,0,0.94206,0.85,0,0,0.85,0,0.25455,0,1,10,11,0.9499,3,2,1
"9895",10557,"Male","African-American",0.63761,0,0,0,0.93064,5,-3e-05,0.93061,0.93064,0,0.93061,0.6,0,0,0.6,0,0.19737,0,4,15,19,0.96233,4,4,2
"9896",10558,"Male","African-American",0.59903,0,0,0,0.93263,11,-3e-05,0.9326,0.93359,0,0.9326,0.85,1,2,0.9,0,0.373,0.4,3,47,50,0.94326,6,4,5
"9897",10559,"Male","African-American",0.69334,0,0,0,0.939,4,-3e-05,0.93897,0.93902,0,0.93897,0.6,0,0,0.85,0,0.25238,0,4,17,21,0.95326,6,6,2
"9898",10560,"Male","Caucasian",0.54734,0,0,0,0.94361,1,-3e-05,0.94359,0.94361,0,0.94359,0.9,1,5,0.9,0,0.4625,0.575,8,4,12,0.95492,1,1,1
"9899",10561,"Male","African-American",0.71793,0,3,0,0.93818,12,-3e-05,0.93815,0.93861,0,0.93815,0.6,0,0,0.9,0,0.38939,0.55,0,33,33,0.93815,10,9,3
"9900",10562,"Female","African-American",0.7185,0,0,0,0.94227,1,-3e-05,0.94225,0.95072,0,0.94227,0.85,0,0,0.85,0,0.55,0.85,0,18,18,0.94225,6,4,1
"9901",10563,"Male","African-American",0.34668,0,0,0,0.93176,11,-3e-05,0.93173,0.93176,0,0.93173,0.85,0,0,1,0,0.62903,0.6,0,31,31,0.93173,3,3,5
"9902",10564,"Male","Caucasian",0.62592,0,0,0,0.94771,0,-3e-05,0.94768,0.94785,0,0.94768,0.85,0,0,0.85,0,0.3125,0.2,0,4,4,0.94768,3,2,1
"9903",10565,"Male","Hispanic",0.42763,0,0,0,0.94495,1,-0.0038,0.94115,0.94222,0,0.94115,1,0,0,1,0,0.4,0,0,5,5,0.94115,1,1,2
"9904",10566,"Male","African-American",0.48984,1,0,0,0.93839,10,-3e-05,0.93837,0.93839,0,0.93837,0.85,0,0,1,0,0.4629,0.6,4,27,31,0.95949,7,4,3
"9905",10567,"Female","Caucasian",0.66922,0,0,0,0.93856,3,0,0.93856,0.93856,0,0.93856,0.85,0,0,0.85,0,0.115,0,3,17,20,0.95287,3,2,3
"9906",10568,"Male","Caucasian",0.61603,0,0,0,0.94077,11,-3e-05,0.94074,0.94077,0,0.94074,0.85,0,0,0.9,0,0.48182,0.55,0,33,33,0.94074,4,3,6
"9907",10569,"Male","African-American",0.65042,0,3,0,0.94883,27,-3e-05,0.9488,0.9494,0,0.9488,0.85,0,0,0.9,0,0.41328,0.55,0,64,64,0.9488,10,10,7
"9908",10570,"Male","Caucasian",0.50997,0,0,0,0.93569,0,-0.00014,0.93555,0.93558,0,0.93555,0.85,0,0,0.85,0.6,0.725,0.725,0,2,2,0.93555,3,1,4
"9909",10571,"Male","Caucasian",0.74478,0,2,1,0.93154,3,-3e-05,0.93151,0.93154,0,0.93151,0.85,1,2,0.9,0,0.50923,0.55,4,9,13,0.95957,10,6,2
"9910",10572,"Male","African-American",0.67561,0,0,0,0.93717,20,0,0.93717,0.93717,0,0.93717,0.85,1,1,0.85,0,0.37778,0.55,14,58,72,0.96003,8,3,5
"9911",10573,"Male","African-American",0.72836,2,0,0,0.94017,3,0,0.94017,0.94017,0,0.92883,0.85,0,0,1,0.4,0.83,0.9,1,4,5,0.96137,6,9,1
"9912",10574,"Male","Hispanic",0.54633,0,0,0,0.93268,2,0.01238,0.94506,0.94514,0,0.92329,0.6,0,0,1,0.6,0.8,0.8,0,4,4,0.92329,1,1,3
"9913",10575,"Male","Caucasian",0.65097,0,0,0,0.93771,6,-3e-05,0.93768,0.93777,0,0.93768,0.85,0,0,0.9,0.55,0.73182,0.85,0,11,11,0.93539,4,3,5
"9914",10576,"Female","Caucasian",0.56461,0,0,0,0.94495,0,-3e-05,0.94492,0.94495,0,0.94492,0.85,0,0,0.85,0.4,0.55,0.4,0,3,3,0.94492,1,1,2
"9915",10577,"Male","Caucasian",0.3698,0,0,0,0.9446,0,-3e-05,0.94457,0.9446,0,0.94454,0.55,1,2,0.55,0,0.275,0.275,11,1,12,0.96192,2,2,4
"9916",10579,"Male","African-American",0.558,0,0,0,0.93875,8,-3e-05,0.93872,0.93875,0,0.93872,0.6,1,2,0.85,0,0.4868,0.6,3,22,25,0.94184,4,5,5
"9917",10580,"Female","Caucasian",0.74129,0,0,1,0.93626,1,-3e-05,0.93624,0.93673,0,0.93624,0.6,0,0,0.6,0,0.4,0.5,1,3,4,0.94129,8,7,5
"9918",10581,"Male","African-American",0.74992,0,1,0,0.93258,1,-3e-05,0.93255,0.93258,0,0.93255,0.6,1,1,0.85,0,0.34375,0.55,12,4,16,0.95626,4,7,1
"9919",10582,"Male","African-American",0.71713,1,0,1,0.9396,1,-0.00628,0.93331,0.93908,0,0.93331,0.9,1,2,0.9,0,0.575,0.7,2,2,4,0.94645,6,7,5
"9920",10583,"Male","African-American",0.64116,0,0,0,0.94656,1,0,0.94656,0.94656,0,0.94654,0.85,0,0,1,0,0.46667,0.6,1,8,9,0.96175,2,2,1
"9921",10584,"Male","Caucasian",0.70369,0,0,0,0.94184,2,-0.00068,0.94115,0.94118,0,0.94115,0.85,1,3,0.9,0,0.44583,0.5,3,9,12,0.95615,5,5,1
"9922",10585,"Female","African-American",0.70957,0,0,0,0.93766,1,-3e-05,0.93763,0.93766,0,0.93763,0.9,0,0,0.9,0,0.30625,0.2,0,8,8,0.93763,5,6,1
"9923",10586,"Male","African-American",0.48784,0,0,0,0.93058,3,0,0.93058,0.93077,0,0.93055,0.55,1,2,0.85,0,0.26042,0,4,20,24,0.94293,5,6,5
"9924",10587,"Male","Other",0.66449,0,0,1,0.94714,5,-3e-05,0.94711,0.94714,0,0.94711,0.85,0,0,0.9,0,0.60455,0.6,0,11,11,0.94711,5,5,2
"9925",10588,"Male","Hispanic",0.70749,0,0,0,0.93211,1,-0.00117,0.93094,0.93102,0,0.93094,0.9,0,0,0.9,0.9,0.9,0.9,0,1,1,0.93094,3,3,1
"9926",10589,"Male","African-American",0.74787,0,0,0,0.94607,5,-3e-05,0.94604,0.94607,0,0.94604,0.6,1,1,0.9,0,0.225,0,8,16,24,0.96203,5,6,1
"9927",10590,"Male","African-American",0.67121,0,0,0,0.93979,1,-3e-05,0.93976,0.93984,0,0.93976,0.85,1,1,0.85,0,0.31154,0.4,4,9,13,0.95427,5,4,8
"9928",10591,"Male","Caucasian",0.55573,0,0,0,0.94145,4,-3e-05,0.94143,0.94145,0,0.94143,0.85,1,2,0.9,0,0.33235,0.55,8,9,17,0.95181,5,4,9
"9929",10592,"Female","Hispanic",0.62821,0,0,0,0.94831,0,-3e-05,0.94828,0.94831,0,0.94828,0.6,0,0,0.6,0,0.12,0,0,5,5,0.94828,1,1,1
"9930",10594,"Female","Hispanic",0.6366,0,0,0,0.93244,1,-8e-05,0.93236,0.93238,0,0.93236,0.85,0,0,0.9,0,0.65625,0.85,0,8,8,0.92793,2,1,1
"9931",10595,"Male","Caucasian",0.57327,0,0,0,0.93662,0,-3e-05,0.93659,0.93662,0,0.93659,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.93659,1,1,1
"9932",10596,"Male","Other",0.73517,0,0,1,0.93804,3,-3e-05,0.93801,0.93807,0,0.93801,0.85,0,0,0.9,0,0.21111,0,0,18,18,0.93536,3,5,1
"9933",10597,"Male","Caucasian",0.66282,0,0,0,0.94599,6,-3e-05,0.94596,0.94599,0,0.94596,0.85,0,0,0.85,0,0.42742,0.55,0,31,31,0.94596,5,8,3
"9934",10599,"Female","African-American",0.65769,0,0,0,0.94025,0,-3e-05,0.94023,0.94025,0,0.94023,0.6,1,1,0.6,0,0.04,0,14,16,30,0.96115,5,2,3
"9935",10600,"Male","African-American",0.57958,1,4,0,0.94665,25,0.00451,0.95115,0.95353,0,0.94618,0.4,0,0,0.9,0,0.44067,0.55,0,75,75,0.94618,8,5,8
"9936",10601,"Female","Caucasian",0.59865,0,0,0,0.9488,3,-0.00434,0.94446,0.94473,0,0.94446,0.85,0,0,0.85,0,0.39091,0.55,0,11,11,0.94446,2,1,6
"9937",10602,"Male","African-American",0.60955,0,0,0,0.93323,0,-3e-05,0.9332,0.93916,0,0.9332,0.85,0,0,0.85,0.4,0.625,0.625,0,2,2,0.9332,9,5,6
"9938",10603,"Female","Hispanic",0.4479,0,0,0,0.94473,0,-3e-05,0.94471,0.94473,0,0.94471,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.94471,1,1,1
"9939",10604,"Female","Caucasian",0.73973,0,0,0,0.94058,2,-0.00085,0.93973,0.93976,0,0.93973,0.85,1,1,0.85,0,0.265,0,2,8,10,0.94613,6,7,1
"9940",10606,"Male","Caucasian",0.7049,0,0,0,0.9426,0,-3e-05,0.94257,0.9426,0,0.94257,0.55,0,0,0.55,0.55,0.55,0.55,0,1,1,0.94257,9,6,9
"9941",10607,"Female","Caucasian",0.74904,0,0,0,0.94001,0,-3e-05,0.93998,0.94003,0,0.93998,0.6,1,3,0.6,0,0.295,0.275,7,3,10,0.96052,5,6,1
"9942",10608,"Male","Caucasian",0.71022,0,0,0,0.94003,0,-3e-05,0.94001,0.94058,0,0.94001,0.6,1,3,0.85,0.6,0.65,0.6,4,1,5,0.94886,2,4,2
"9943",10610,"Male","Caucasian",0.75836,0,0,0,0.94812,1,-0.00025,0.94787,0.94804,0,0.94787,0.85,0,0,0.85,0,0.5625,0.7,0,4,4,0.94787,7,9,1
"9944",10611,"Male","Caucasian",0.41457,0,0,0,0.93826,1,0.00279,0.94104,0.94378,0,0.93823,0.85,1,1,0.85,0,0.30143,0.235,2,12,14,0.94408,3,1,3
"9945",10612,"Female","Caucasian",0.54008,0,0,0,0.94883,3,-3e-05,0.9488,0.94889,0,0.9488,0.9,0,0,0.9,0,0.28333,0,0,9,9,0.9455,1,1,1
"9946",10613,"Male","Other",0.48448,0,0,0,0.94318,0,-3e-05,0.94315,0.94588,0,0.94315,0.55,0,0,0.6,0.55,0.575,0.575,0,2,2,0.94315,6,4,6
"9947",10614,"Male","African-American",0.68629,0,0,0,0.93146,5,0,0.93146,0.93247,0,0.93143,0.6,1,2,1,0,0.54118,0.6,5,12,17,0.94154,10,9,4
"9948",10615,"Male","Hispanic",0.71424,0,0,0,0.94913,0,-3e-05,0.9491,0.94913,0,0.9491,0.9,0,0,0.9,0,0.12857,0,2,5,7,0.95623,4,3,1
"9949",10616,"Male","African-American",0.67924,0,0,0,0.93812,0,0,0.93812,0.944,0,0.93809,0.9,0,0,0.9,0.4,0.48333,0.4,0,6,6,0.93793,5,3,4
"9950",10617,"Male","Caucasian",0.50902,0,0,0,0.93031,4,-3e-05,0.93028,0.93039,0,0.93025,0.55,1,2,0.85,0,0.168,0,4,21,25,0.94517,1,1,3
"9951",10618,"Male","African-American",0.64365,0,0,0,0.94156,4,-3e-05,0.94154,0.94156,0,0.94156,0.85,1,1,0.85,0,0.3625,0.55,1,11,12,0.94572,3,4,1
"9952",10619,"Male","African-American",0.74153,0,0,0,0.94443,0,-3e-05,0.9444,0.94443,0,0.9444,0.6,1,2,0.9,0.6,0.76,0.85,9,1,10,0.94837,10,6,2
"9953",10620,"Male","Caucasian",0.61974,0,0,0,0.93047,1,0,0.93047,0.94394,0,0.93047,1,0,0,1,0,0.58,0.9,0,5,5,0.93025,1,1,1
"9954",10621,"Male","Other",0.72943,0,0,0,0.94722,6,-3e-05,0.94719,0.94949,0,0.94719,0.85,1,2,0.9,0,0.35455,0.55,3,30,33,0.95716,8,5,2
"9955",10622,"Female","African-American",0.52207,0,0,0,0.94173,6,-3e-05,0.9417,0.94175,0,0.9417,0.85,0,0,1,0,0.64375,0.6,0,16,16,0.9417,6,3,6
"9956",10623,"Male","Other",0.36652,0,0,0,0.93315,20,-3e-05,0.93312,0.93856,0,0.93312,0.85,1,1,0.85,0,0.5803,0.6,5,28,33,0.94192,3,1,6
"9957",10625,"Male","African-American",0.73011,0,0,0,0.93277,0,-3e-05,0.93274,0.93277,0,0.93274,0.85,0,0,0.85,0,0.46667,0.55,0,3,3,0.93274,4,6,1
"9958",10626,"Male","Caucasian",0.49667,0,0,0,0.94216,0,-3e-05,0.94214,0.94216,0,0.94214,0.85,0,0,0.85,0,0.48333,0.6,0,3,3,0.94214,1,1,1
"9959",10627,"Male","Caucasian",0.63326,0,0,0,0.94096,2,-0.00038,0.94058,0.94096,0,0.94058,0.85,0,0,0.9,0,0.17353,0,1,16,17,0.95246,4,2,3
"9960",10628,"Male","Other",0.65659,0,0,0,0.93626,1,-3e-05,0.93624,0.93626,0,0.93624,0.6,1,1,0.85,0,0.22222,0,6,3,9,0.95604,2,2,1
"9961",10629,"Female","Caucasian",0.56237,0,0,0,0.93228,3,-3e-05,0.93225,0.93228,0,0.93225,0.85,1,2,0.85,0,0.48182,0.55,3,8,11,0.94561,1,1,1
"9962",10630,"Female","African-American",0.56947,0,0,0,0.94288,0,-5e-05,0.94282,0.94285,0,0.94282,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.94282,3,2,1
"9963",10631,"Male","Caucasian",0.41632,0,0,0,0.93777,7,0,0.93777,0.93777,0,0.93777,0.85,0,0,0.9,0,0.458,0.55,0,25,25,0.93777,3,1,3
"9964",10632,"Male","African-American",0.35849,0,0,0,0.93268,1,0,0.93268,0.93268,0,0.90766,1,0,0,1,0,0.38,0,0,5,5,0.90476,-1,-1,1
"9965",10633,"Female","Caucasian",0.55625,0,0,0,0.94839,1,-3e-05,0.94837,0.94869,0,0.94837,0.85,0,0,0.9,0.4,0.72,0.85,0,5,5,0.94837,7,3,5
"9966",10634,"Male","African-American",0.74347,0,0,0,0.94124,0,0,0.94124,0.94304,0,0.94124,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.94124,10,9,3
"9967",10635,"Male","Caucasian",0.51891,0,0,0,0.94921,4,0,0.94921,0.94987,0,0.94919,0.9,0,0,0.9,0,0.23529,0,3,14,17,0.95684,2,1,3
"9968",10636,"Male","Caucasian",0.74984,0,0,0,0.93241,0,-3e-05,0.93238,0.93241,0,0.93238,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.93238,7,7,1
"9969",10637,"Male","Caucasian",0.525,0,0,0,0.94782,6,-3e-05,0.94779,0.94782,0,0.94779,0.55,1,1,0.9,0,0.38,0.55,4,21,25,0.96063,2,4,6
"9970",10638,"Female","African-American",0.59884,0,0,0,0.94408,0,0,0.94408,0.9441,0,0.94405,0.55,0,0,0.55,0.55,0.55,0.55,0,1,1,0.94405,2,1,2
"9971",10640,"Male","Caucasian",0.68736,2,0,0,0.94438,3,-3e-05,0.94435,0.94438,0,0.94435,0.85,0,0,0.85,0,0.16613,0,4,27,31,0.95831,3,4,2
